obs,pid,monthnum,year,pud,park,month
5990,38,2,2010,0,KOVA,February
5991,38,3,2010,0,KOVA,March
5992,38,4,2010,0,KOVA,April
5993,38,5,2010,0,KOVA,May
5994,38,6,2010,0,KOVA,June
5995,38,7,2010,0,KOVA,July
5996,38,8,2010,0,KOVA,August
5997,38,9,2010,2,KOVA,September
5998,38,10,2010,0,KOVA,October
5999,38,11,2010,0,KOVA,November
6000,38,12,2010,0,KOVA,December
6001,38,1,2011,0,KOVA,January
6002,38,2,2011,0,KOVA,February
6003,38,3,2011,0,KOVA,March
6004,38,4,2011,0,KOVA,April
6005,38,5,2011,0,KOVA,May
6006,38,6,2011,0,KOVA,June
6007,38,7,2011,0,KOVA,July
6008,38,8,2011,0,KOVA,August
6009,38,9,2011,0,KOVA,September
6010,38,10,2011,0,KOVA,October
6011,38,11,2011,0,KOVA,November
6012,38,12,2011,0,KOVA,December
6013,38,1,2012,0,KOVA,January
6014,38,2,2012,0,KOVA,February
6015,38,3,2012,0,KOVA,March
6016,38,4,2012,0,KOVA,April
6017,38,5,2012,0,KOVA,May
6018,38,6,2012,0,KOVA,June
6019,38,7,2012,0,KOVA,July
6020,38,8,2012,0,KOVA,August
6021,38,9,2012,0,KOVA,September
6022,38,10,2012,0,KOVA,October
6023,38,11,2012,0,KOVA,November
6024,38,12,2012,0,KOVA,December
6025,38,1,2013,0,KOVA,January
6026,38,2,2013,0,KOVA,February
6027,38,3,2013,0,KOVA,March
6028,38,4,2013,0,KOVA,April
6029,38,5,2013,0,KOVA,May
6030,38,6,2013,0,KOVA,June
6031,38,7,2013,0,KOVA,July
6032,38,8,2013,0,KOVA,August
6033,38,9,2013,0,KOVA,September
6034,38,10,2013,0,KOVA,October
6035,38,11,2013,0,KOVA,November
6036,38,12,2013,0,KOVA,December
6037,38,1,2014,0,KOVA,January
6038,38,2,2014,0,KOVA,February
6039,38,3,2014,0,KOVA,March
6040,38,4,2014,0,KOVA,April
6041,38,5,2014,0,KOVA,May
6042,38,6,2014,0,KOVA,June
6043,38,7,2014,1,KOVA,July
6044,38,8,2014,0,KOVA,August
6045,38,9,2014,0,KOVA,September
6046,38,10,2014,0,KOVA,October
6047,38,11,2014,0,KOVA,November
6048,38,12,2014,0,KOVA,December
6049,38,1,2015,0,KOVA,January
6050,38,2,2015,0,KOVA,February
6051,38,3,2015,0,KOVA,March
6052,38,4,2015,0,KOVA,April
6053,38,5,2015,0,KOVA,May
6054,38,6,2015,0,KOVA,June
6055,38,7,2015,0,KOVA,July
6056,38,8,2015,0,KOVA,August
6057,38,9,2015,0,KOVA,September
6058,38,10,2015,0,KOVA,October
6059,38,11,2015,0,KOVA,November
6060,38,12,2015,0,KOVA,December
6061,38,1,2016,0,KOVA,January
6062,38,2,2016,0,KOVA,February
6063,38,3,2016,1,KOVA,March
6064,38,4,2016,0,KOVA,April
6065,38,5,2016,0,KOVA,May
6066,38,6,2016,0,KOVA,June
6067,38,7,2016,0,KOVA,July
6068,38,8,2016,0,KOVA,August
6069,38,9,2016,0,KOVA,September
6070,38,10,2016,0,KOVA,October
6071,38,11,2016,0,KOVA,November
6072,38,12,2016,0,KOVA,December
6073,38,1,2017,0,KOVA,January
6074,38,2,2017,0,KOVA,February
6075,38,3,2017,0,KOVA,March
6076,38,4,2017,0,KOVA,April
6077,38,5,2017,0,KOVA,May
6078,38,6,2017,0,KOVA,June
6079,38,7,2017,0,KOVA,July
6080,38,8,2017,0,KOVA,August
6081,38,9,2017,0,KOVA,September
6082,38,10,2017,0,KOVA,October
6083,38,11,2017,0,KOVA,November
6084,38,12,2017,0,KOVA,December
6085,39,1,2005,0,LACL,January
6086,39,2,2005,0,LACL,February
6087,39,3,2005,0,LACL,March
6088,39,4,2005,0,LACL,April
6089,39,5,2005,0,LACL,May
6090,39,6,2005,1,LACL,June
6091,39,7,2005,2,LACL,July
6092,39,8,2005,1,LACL,August
6093,39,9,2005,0,LACL,September
6094,39,10,2005,0,LACL,October
6095,39,11,2005,0,LACL,November
6096,39,12,2005,1,LACL,December
6097,39,1,2006,0,LACL,January
6098,39,2,2006,0,LACL,February
6099,39,3,2006,1,LACL,March
6100,39,4,2006,0,LACL,April
6101,39,5,2006,0,LACL,May
6102,39,6,2006,1,LACL,June
6103,39,7,2006,5,LACL,July
6104,39,8,2006,8,LACL,August
6105,39,9,2006,0,LACL,September
6106,39,10,2006,0,LACL,October
6107,39,11,2006,0,LACL,November
6108,39,12,2006,0,LACL,December
6109,39,1,2007,0,LACL,January
6110,39,2,2007,0,LACL,February
6111,39,3,2007,0,LACL,March
6112,39,4,2007,0,LACL,April
6113,39,5,2007,0,LACL,May
6114,39,6,2007,1,LACL,June
6115,39,7,2007,3,LACL,July
6116,39,8,2007,0,LACL,August
6117,39,9,2007,0,LACL,September
6118,39,10,2007,1,LACL,October
6119,39,11,2007,2,LACL,November
6120,39,12,2007,0,LACL,December
6121,39,1,2008,0,LACL,January
6122,39,2,2008,2,LACL,February
6123,39,3,2008,0,LACL,March
6124,39,4,2008,0,LACL,April
6125,39,5,2008,0,LACL,May
6126,39,6,2008,0,LACL,June
6127,39,7,2008,4,LACL,July
6128,39,8,2008,0,LACL,August
6129,39,9,2008,0,LACL,September
6130,39,10,2008,0,LACL,October
6131,39,11,2008,1,LACL,November
6132,39,12,2008,1,LACL,December
6133,39,1,2009,1,LACL,January
6134,39,2,2009,1,LACL,February
6135,39,3,2009,0,LACL,March
6136,39,4,2009,1,LACL,April
6137,39,5,2009,0,LACL,May
6138,39,6,2009,2,LACL,June
6139,39,7,2009,7,LACL,July
6140,39,8,2009,0,LACL,August
6141,39,9,2009,5,LACL,September
6142,39,10,2009,1,LACL,October
6143,39,11,2009,1,LACL,November
6144,39,12,2009,0,LACL,December
6145,39,1,2010,2,LACL,January
6146,39,2,2010,0,LACL,February
6147,39,3,2010,0,LACL,March
6148,39,4,2010,2,LACL,April
6149,39,5,2010,0,LACL,May
6150,39,6,2010,5,LACL,June
6151,39,7,2010,6,LACL,July
6152,39,8,2010,13,LACL,August
6153,39,9,2010,3,LACL,September
6154,39,10,2010,0,LACL,October
6155,39,11,2010,0,LACL,November
6156,39,12,2010,2,LACL,December
6157,39,1,2011,2,LACL,January
6158,39,2,2011,0,LACL,February
6159,39,3,2011,1,LACL,March
6160,39,4,2011,2,LACL,April
6161,39,5,2011,0,LACL,May
6162,39,6,2011,0,LACL,June
6163,39,7,2011,7,LACL,July
6164,39,8,2011,4,LACL,August
6165,39,9,2011,1,LACL,September
6166,39,10,2011,1,LACL,October
6167,39,11,2011,1,LACL,November
6168,39,12,2011,0,LACL,December
6169,39,1,2012,1,LACL,January
6170,39,2,2012,1,LACL,February
6171,39,3,2012,1,LACL,March
6172,39,4,2012,1,LACL,April
6173,39,5,2012,0,LACL,May
6174,39,6,2012,7,LACL,June
6175,39,7,2012,3,LACL,July
6176,39,8,2012,21,LACL,August
6177,39,9,2012,0,LACL,September
6178,39,10,2012,0,LACL,October
6179,39,11,2012,1,LACL,November
6180,39,12,2012,0,LACL,December
6181,39,1,2013,0,LACL,January
6182,39,2,2013,1,LACL,February
6183,39,3,2013,0,LACL,March
6184,39,4,2013,0,LACL,April
6185,39,5,2013,0,LACL,May
6186,39,6,2013,9,LACL,June
6187,39,7,2013,4,LACL,July
6188,39,8,2013,17,LACL,August
6189,39,9,2013,3,LACL,September
6190,39,10,2013,0,LACL,October
6191,39,11,2013,0,LACL,November
6192,39,12,2013,0,LACL,December
6193,39,1,2014,0,LACL,January
6194,39,2,2014,0,LACL,February
6195,39,3,2014,0,LACL,March
6196,39,4,2014,0,LACL,April
6197,39,5,2014,0,LACL,May
6198,39,6,2014,3,LACL,June
6199,39,7,2014,11,LACL,July
6200,39,8,2014,15,LACL,August
6201,39,9,2014,4,LACL,September
6202,39,10,2014,0,LACL,October
6203,39,11,2014,0,LACL,November
6204,39,12,2014,0,LACL,December
6205,39,1,2015,0,LACL,January
6206,39,2,2015,0,LACL,February
6207,39,3,2015,0,LACL,March
6208,39,4,2015,0,LACL,April
6209,39,5,2015,1,LACL,May
6210,39,6,2015,4,LACL,June
6211,39,7,2015,10,LACL,July
6212,39,8,2015,11,LACL,August
6213,39,9,2015,2,LACL,September
6214,39,10,2015,0,LACL,October
6215,39,11,2015,2,LACL,November
6216,39,12,2015,2,LACL,December
6217,39,1,2016,0,LACL,January
6218,39,2,2016,0,LACL,February
6219,39,3,2016,0,LACL,March
6220,39,4,2016,2,LACL,April
6221,39,5,2016,1,LACL,May
6222,39,6,2016,5,LACL,June
6223,39,7,2016,4,LACL,July
6224,39,8,2016,3,LACL,August
6225,39,9,2016,4,LACL,September
6226,39,10,2016,0,LACL,October
6227,39,11,2016,0,LACL,November
6228,39,12,2016,2,LACL,December
6229,39,1,2017,0,LACL,January
6230,39,2,2017,0,LACL,February
6231,39,3,2017,0,LACL,March
6232,39,4,2017,0,LACL,April
6233,39,5,2017,7,LACL,May
6234,39,6,2017,0,LACL,June
6235,39,7,2017,10,LACL,July
6236,39,8,2017,5,LACL,August
6237,39,9,2017,1,LACL,September
6238,39,10,2017,0,LACL,October
6239,39,11,2017,0,LACL,November
6240,39,12,2017,0,LACL,December
6241,40,1,2005,2,WRST,January
6242,40,2,2005,0,WRST,February
6243,40,3,2005,1,WRST,March
6244,40,4,2005,0,WRST,April
6245,40,5,2005,1,WRST,May
6246,40,6,2005,4,WRST,June
6247,40,7,2005,9,WRST,July
6248,40,8,2005,12,WRST,August
6249,40,9,2005,1,WRST,September
6250,40,10,2005,0,WRST,October
6251,40,11,2005,0,WRST,November
6252,40,12,2005,0,WRST,December
6253,40,1,2006,0,WRST,January
6254,40,2,2006,0,WRST,February
6255,40,3,2006,0,WRST,March
6256,40,4,2006,0,WRST,April
6257,40,5,2006,2,WRST,May
6258,40,6,2006,7,WRST,June
6259,40,7,2006,6,WRST,July
6260,40,8,2006,9,WRST,August
6261,40,9,2006,1,WRST,September
6262,40,10,2006,2,WRST,October
6263,40,11,2006,0,WRST,November
6264,40,12,2006,0,WRST,December
6265,40,1,2007,0,WRST,January
6266,40,2,2007,0,WRST,February
6267,40,3,2007,1,WRST,March
6268,40,4,2007,0,WRST,April
6269,40,5,2007,7,WRST,May
6270,40,6,2007,6,WRST,June
6271,40,7,2007,8,WRST,July
6272,40,8,2007,6,WRST,August
6273,40,9,2007,9,WRST,September
6274,40,10,2007,3,WRST,October
6275,40,11,2007,2,WRST,November
6276,40,12,2007,1,WRST,December
6277,40,1,2008,1,WRST,January
6278,40,2,2008,0,WRST,February
6279,40,3,2008,0,WRST,March
6280,40,4,2008,0,WRST,April
6281,40,5,2008,4,WRST,May
6282,40,6,2008,17,WRST,June
6283,40,7,2008,8,WRST,July
6284,40,8,2008,11,WRST,August
6285,40,9,2008,10,WRST,September
6286,40,10,2008,3,WRST,October
6287,40,11,2008,3,WRST,November
6288,40,12,2008,1,WRST,December
6289,40,1,2009,0,WRST,January
6290,40,2,2009,1,WRST,February
6291,40,3,2009,1,WRST,March
6292,40,4,2009,0,WRST,April
6293,40,5,2009,1,WRST,May
6294,40,6,2009,9,WRST,June
6295,40,7,2009,5,WRST,July
6296,40,8,2009,17,WRST,August
6297,40,9,2009,4,WRST,September
6298,40,10,2009,1,WRST,October
6299,40,11,2009,0,WRST,November
6300,40,12,2009,1,WRST,December
6301,40,1,2010,1,WRST,January
6302,40,2,2010,1,WRST,February
6303,40,3,2010,0,WRST,March
6304,40,4,2010,0,WRST,April
6305,40,5,2010,1,WRST,May
6306,40,6,2010,5,WRST,June
6307,40,7,2010,10,WRST,July
6308,40,8,2010,9,WRST,August
6309,40,9,2010,6,WRST,September
6310,40,10,2010,0,WRST,October
6311,40,11,2010,0,WRST,November
6312,40,12,2010,1,WRST,December
6313,40,1,2011,1,WRST,January
6314,40,2,2011,3,WRST,February
6315,40,3,2011,1,WRST,March
6316,40,4,2011,0,WRST,April
6317,40,5,2011,2,WRST,May
6318,40,6,2011,7,WRST,June
6319,40,7,2011,10,WRST,July
6320,40,8,2011,4,WRST,August
6321,40,9,2011,8,WRST,September
6322,40,10,2011,1,WRST,October
6323,40,11,2011,1,WRST,November
6324,40,12,2011,1,WRST,December
6325,40,1,2012,0,WRST,January
6326,40,2,2012,0,WRST,February
6327,40,3,2012,0,WRST,March
6328,40,4,2012,0,WRST,April
6329,40,5,2012,3,WRST,May
6330,40,6,2012,8,WRST,June
6331,40,7,2012,7,WRST,July
6332,40,8,2012,15,WRST,August
6333,40,9,2012,6,WRST,September
6334,40,10,2012,0,WRST,October
6335,40,11,2012,1,WRST,November
6336,40,12,2012,0,WRST,December
6337,40,1,2013,0,WRST,January
6338,40,2,2013,1,WRST,February
6339,40,3,2013,3,WRST,March
6340,40,4,2013,1,WRST,April
6341,40,5,2013,3,WRST,May
6342,40,6,2013,4,WRST,June
6343,40,7,2013,6,WRST,July
6344,40,8,2013,5,WRST,August
6345,40,9,2013,1,WRST,September
6346,40,10,2013,0,WRST,October
6347,40,11,2013,0,WRST,November
6348,40,12,2013,0,WRST,December
6349,40,1,2014,0,WRST,January
6350,40,2,2014,0,WRST,February
6351,40,3,2014,0,WRST,March
6352,40,4,2014,0,WRST,April
6353,40,5,2014,3,WRST,May
6354,40,6,2014,3,WRST,June
6355,40,7,2014,10,WRST,July
6356,40,8,2014,7,WRST,August
6357,40,9,2014,1,WRST,September
6358,40,10,2014,0,WRST,October
6359,40,11,2014,1,WRST,November
6360,40,12,2014,0,WRST,December
6361,40,1,2015,0,WRST,January
6362,40,2,2015,0,WRST,February
6363,40,3,2015,0,WRST,March
6364,40,4,2015,1,WRST,April
6365,40,5,2015,3,WRST,May
6366,40,6,2015,5,WRST,June
6367,40,7,2015,18,WRST,July
6368,40,8,2015,10,WRST,August
6369,40,9,2015,0,WRST,September
6370,40,10,2015,0,WRST,October
6371,40,11,2015,1,WRST,November
6372,40,12,2015,0,WRST,December
6373,40,1,2016,0,WRST,January
6374,40,2,2016,0,WRST,February
6375,40,3,2016,3,WRST,March
6376,40,4,2016,2,WRST,April
6377,40,5,2016,9,WRST,May
6378,40,6,2016,12,WRST,June
6379,40,7,2016,8,WRST,July
6380,40,8,2016,5,WRST,August
6381,40,9,2016,3,WRST,September
